run_name,seed,interval_index,tokens_seen,target_checkpoint_tokens,step,train_loss,val_loss,val_ppl,elapsed_seconds,tokens_per_second,learning_rate,epoch_equivalent,device,precision
smoke_xpu,101,0,0,0,0,nan,8.338006496429443,4179.749085937628,0.268876399990404,0.0,0.0005,0.0,cpu,bf16
smoke_xpu,101,1,65536,65536,64,7.35335236042738,6.049005031585693,423.6912608340898,142.32359439998982,461.3433536223716,0.00047906718460695506,0.1528971509094133,cpu,bf16
smoke_xpu,101,2,131072,131072,128,5.67233270034194,5.1934404373168945,180.08706660722112,283.11460040000384,465.4842795852561,0.0003281386849600628,0.3057943018188266,cpu,bf16
smoke_xpu,101,3,196608,196608,192,5.324251111596823,4.816459655761719,123.52698766046073,423.8009602999955,465.83051865573134,0.00013719567170661123,0.45869145272823986,cpu,bf16
smoke_xpu,101,4,262144,262144,256,5.091704182326794,4.728965997695923,113.1784750208651,564.700045000005,465.12722307269576,5.0022128354095625e-05,0.6115886036376532,cpu,bf16
smoke_xpu,202,0,0,0,0,nan,8.332305431365967,4155.987860952032,0.2853029000107199,0.0,0.0005,0.0,cpu,bf16
smoke_xpu,202,1,65536,65536,64,7.349155243486166,6.050300121307373,424.2403345042501,141.91739789998974,462.7199788297258,0.00047906718460695506,0.1528971509094133,cpu,bf16
smoke_xpu,202,2,131072,131072,128,5.737142443656921,5.268360376358032,194.09745462482326,283.23957239999436,463.73472692353636,0.0003281386849600628,0.3057943018188266,cpu,bf16
smoke_xpu,202,3,196608,196608,192,5.389853209257126,4.894683599472046,133.57773586150563,1998.425258400006,38.20927409488628,0.00013719567170661123,0.45869145272823986,cpu,bf16
smoke_xpu,202,4,262144,262144,256,5.143037084490061,4.796430826187134,121.07749875926558,2140.92998429999,459.886502613226,5.0022128354095625e-05,0.6115886036376532,cpu,bf16
