run_name,seed,interval_index,tokens_seen,target_checkpoint_tokens,step,train_loss,val_loss,val_ppl,elapsed_seconds,tokens_per_second,learning_rate,epoch_equivalent,device,precision,val_loss_delta,rolling_volatility,backslide,backslide_magnitude,spike_threshold,spike,spike_rate,backslide_frequency,between_seed_val_loss_mean,between_seed_val_loss_variance,between_seed_val_loss_std,seeds_observed,stable_phase_candidate
followup_cpu_rapid_20m,101,12,12001280,12000640,5860,1.0984742152580962,3.559513092041016,35.14608007211103,1085.9552879999974,5572.184573701436,0.0001758347708021,27.99929076028631,cpu,fp32,0.1371935904026036,0.07785572708616278,1,0.1371935904026036,0.27287321077973037,0,0.0,5.0,3.55325023829937,7.84466739784967e-05,0.00885701270059475,2,0
followup_cpu_rapid_20m,101,13,13000704,13000640,6348,0.9727691216394304,3.4529208540916443,31.592534860477304,1265.7140363999931,5559.807291137227,0.0001477314569599,30.33097231165486,cpu,fp32,-0.10659223794937178,0.13247585543865695,0,0.0,0.3221345717387061,0,0.0,4.0,3.501453623175621,0.004710859349917218,0.06863570025808156,2,0
followup_cpu_rapid_20m,101,14,14002176,14000640,6837,0.8593667201423572,3.684555381536484,39.82741051055853,1446.7324751999986,5532.430876317839,0.0001215461422952,32.667431898989335,cpu,fp32,0.23163452744483992,0.14032381239752115,1,0.23163452744483992,0.3429641930345057,0,0.0,4.0,3.68560104072094,2.186806260073837e-06,0.0014787854002774835,2,0
followup_cpu_rapid_20m,101,15,15001600,15000640,7325,0.7661502508248096,3.786734461784363,44.11211502231885,1626.4347903000016,5561.553280177986,9.809912727589956e-05,34.99911345035789,cpu,fp32,0.10217908024787858,0.13167519196866154,1,0.10217908024787858,0.346990959762406,0,0.0,4.0,3.813334509730339,0.0014151251014564714,0.03761814856497421,2,0
followup_cpu_rapid_20m,101,16,16001024,16000640,7813,0.6918788167617482,3.758828371763229,42.898135856577866,1805.5961788000127,5578.344800559165,7.797342955539365e-05,37.33079500172644,cpu,fp32,-0.027906090021133867,0.13454572745840165,0,0.0,0.30798448816828017,0,0.0,3.0,3.7916079312562943,0.0021489990411187746,0.04635729760370825,2,0
followup_cpu_rapid_20m,101,17,17002496,17000640,8302,0.6313320088499285,3.833468317985535,46.22257513303215,1984.813140800019,5588.042497896863,6.168837913423086e-05,39.66725458906091,cpu,fp32,0.07463994622230619,0.12922519317438355,1,0.07463994622230619,0.2859560982636746,0,0.0,3.0,3.8256016671657562,0.00012376839024064518,0.011125124279784257,2,0
followup_cpu_rapid_20m,101,18,18001920,18000640,8790,0.5849973595640088,3.892613559961319,49.038885251738215,2163.474650999997,5593.952490837751,4.975413350531428e-05,41.99893614042946,cpu,fp32,0.05914524197578386,0.09391114777624754,1,0.05914524197578386,0.2559319093921091,0,0.0,4.0,3.912441611289978,0.0007863032389838764,0.028041099104419508,2,0
followup_cpu_rapid_20m,101,19,19001344,19000640,9278,0.548221334715786,3.874813377857208,48.17370717169532,2341.468239000009,5614.943837189979,4.2458415302881805e-05,44.33061769179802,cpu,fp32,-0.017800182104111162,0.05780532192445152,0,0.0,0.14145690269161076,0,0.0,3.0,3.8852917701005936,0.00021959340801247973,0.014818684422460711,2,0
followup_cpu_rapid_20m,101,20,20000768,20000000,9766,0.5148013168869571,3.87734791636467,48.29596014956427,2520.814792899997,5572.585468005842,4.0000004031391645e-05,46.66229924316657,cpu,fp32,0.002534538507461992,0.04617667652316775,1,0.002534538507461992,0.1007260410607188,0,0.0,3.0,3.896519437432289,0.0007350944400923687,0.027112625105149238,2,0
followup_cpu_rapid_20m,202,0,0,0,0,,8.368661046028137,4309.861491455423,0.1329707000113558,0.0,0.0004,0.0,cpu,fp32,,,0,0.0,0.01,0,0.0,0.0,8.351436257362366,0.0005933866891609796,0.024359529740144402,2,0
followup_cpu_rapid_20m,202,1,1001472,1000000,489,5.552535688157949,3.691983044147492,40.12433644621633,190.36473979998848,5264.483449521369,0.0003997696,2.336459587334472,cpu,fp32,-4.676678001880646,,0,0.0,0.01,0,0.0,0.0,3.6887081265449524,2.145017060684622e-05,0.004631432889165751,2,0
followup_cpu_rapid_20m,202,2,2000896,2000000,977,3.5664446771022726,3.080119758844376,21.76100831336121,378.8751159000094,5301.6922499253815,0.0003975506747393,4.6681411387030245,cpu,fp32,-0.6118632853031158,2.8742580503588457,0,0.0,1.420544072985649,0,0.0,0.0,3.064963608980179,0.00045941775741200415,0.021434032691306695,2,0
followup_cpu_rapid_20m,202,3,3000320,3000000,1465,3.0909113949317426,2.908455193042755,18.32846274919822,565.5703719999874,5353.23725346719,0.0003902637956963,6.999822690071578,cpu,fp32,-0.17166456580162093,2.483667974723694,0,0.0,2.2357442013813777,0,0.0,0.0,2.895962819457054,0.00031211879560943956,0.017666884151129752,2,0
followup_cpu_rapid_20m,202,4,4001792,4000000,1954,2.7616536824493565,2.772900938987732,16.004996247882758,753.0153858000122,5342.750813678181,0.0003783089014084,9.336282277406047,cpu,fp32,-0.1355542540550232,2.1958600971095836,0,0.0,2.4044012277468267,0,0.0,0.0,2.78665728867054,0.00037847431319137925,0.019454416290173786,2,0
followup_cpu_rapid_20m,202,5,5001216,5000000,2442,2.474310842480083,2.790539145469665,16.28980000654722,941.2870792000032,5308.413505776904,0.0003620604997059,11.6679638287746,cpu,fp32,0.01763820648193315,2.0044176093662736,1,0.01763820648193315,2.469986843760791,0,0.0,1.0,2.792994111776352,1.2053719133934211e-05,0.003471846646085367,2,0
followup_cpu_rapid_20m,202,6,6000640,6000000,2930,2.2416279384347257,2.881487518548965,17.84079196010228,1127.6016347999976,5364.175637171901,0.0003419415104956,13.999645380143155,cpu,fp32,0.09094837307929993,0.2735975476575122,1,0.09094837307929993,0.32732706691184316,0,0.0,2.0,2.901087999343872,0.0007683576947830323,0.02771926576919079,2,0
followup_cpu_rapid_20m,202,7,7000064,7000000,3418,2.0189041543263397,2.8751519322395325,17.728117389437013,1313.615298299992,5372.852623807551,0.0003185000967677,16.331326931511708,cpu,fp32,-0.006335586309432539,0.10961771013755557,0,0.0,0.15509655580338494,0,0.0,2.0,2.8833308815956116,0.0001337904251386135,0.011566781105329759,2,0
followup_cpu_rapid_20m,202,8,8001536,8000000,3907,1.7975929016837802,3.0436802804470062,20.98232214200842,1748.2737428999972,2304.0435828219224,0.0002923191310783,18.667786518846174,cpu,fp32,0.16852834820747375,0.11373483155657535,1,0.16852834820747375,0.23050006929684277,0,0.0,3.0,3.0354141741991043,0.0001366570250032062,0.011690039563799867,2,0
followup_cpu_rapid_20m,202,9,9000960,9000000,4395,1.6064226661243888,3.2152619659900665,24.90981658127028,1938.0305673000112,5266.867229466168,0.0002642187776561,20.99946807021473,cpu,fp32,0.1715816855430603,0.08265633047259531,1,0.1715816855430603,0.23633234436639527,0,0.0,4.0,3.220045357942581,4.57616771427638e-05,0.006764737773392536,2,0
followup_cpu_rapid_20m,202,10,10000384,10000000,4883,1.4271001578079627,3.242722660303116,25.603336123088944,2125.678328799986,5326.064068183056,0.0002349136371977,23.33114962158329,cpu,fp32,0.027460694313049316,0.08064417012053678,1,0.027460694313049316,0.23469738006955226,0,0.0,4.0,3.2361205220222473,8.717645975941934e-05,0.009336833497466866,2,0
followup_cpu_rapid_20m,202,11,11001856,11000000,5372,1.251148645390884,3.396385908126831,29.856002491838524,2312.055717799987,5373.35567030609,0.0002051414126966,25.66760920891776,cpu,fp32,0.1536632478237152,0.08547606647935437,1,0.1536632478237152,0.2558839139932752,0,0.0,4.0,3.4093527048826218,0.000336275636211969,0.018337819832574674,2,0
followup_cpu_rapid_20m,202,12,12001280,12000000,5860,1.0980794572836308,3.546987384557724,34.70859617147199,2497.9868623999937,5375.237172610645,0.0001758347708021,27.99929076028631,cpu,fp32,0.15060147643089294,0.06044996305224418,1,0.15060147643089294,0.24250327176137323,0,0.0,5.0,3.55325023829937,7.84466739784967e-05,0.00885701270059475,2,0
followup_cpu_rapid_20m,202,13,13000704,13000000,6348,0.9707647418969724,3.549986392259598,34.812843760238295,2686.6783167000103,5296.604468429877,0.0001477314569599,30.33097231165486,cpu,fp32,0.0029990077018737793,0.07941564905024706,1,0.0029990077018737793,0.24332425416541353,0,0.0,5.0,3.501453623175621,0.004710859349917218,0.06863570025808156,2,0
followup_cpu_rapid_20m,202,14,14000128,14000000,6836,0.8568637092582515,3.686646699905396,39.910789461322175,2874.4830759000038,5321.6116793702495,0.0001215971754699,32.662653863023415,cpu,fp32,0.13666030764579817,0.07295822165185756,1,0.13666030764579817,0.22478858128790627,0,0.0,5.0,3.68560104072094,2.186806260073837e-06,0.0014787854002774835,2,0
followup_cpu_rapid_20m,202,15,15001600,15000000,7325,0.7649541933752276,3.8399345576763153,46.52242980425643,3055.92701829999,5519.456790639456,9.809912727589956e-05,34.99911345035789,cpu,fp32,0.15328785777091936,0.06546561967001262,1,0.15328785777091936,0.23655084009167635,0,0.0,5.0,3.813334509730339,0.0014151251014564714,0.03761814856497421,2,0
followup_cpu_rapid_20m,202,16,16001024,16000000,7813,0.6942504312323986,3.824387490749359,45.80473594786168,3237.0168088999926,5518.94171774466,7.797342955539365e-05,37.33079500172644,cpu,fp32,-0.015547066926956177,0.08436178951509289,0,0.0,0.23651127337192698,0,0.0,4.0,3.7916079312562943,0.0021489990411187746,0.04635729760370825,2,0
followup_cpu_rapid_20m,202,17,17000448,17000000,8301,0.6307510180383554,3.817735016345978,45.50103242441583,3419.6166868,5473.3004835156,6.171739490431292e-05,39.66247655309499,cpu,fp32,-0.006652474403381348,0.08337762252991861,0,0.0,0.20329995178102356,0,0.0,3.0,3.8256016671657562,0.00012376839024064518,0.011125124279784257,2,0
followup_cpu_rapid_20m,202,18,18001920,18000000,8790,0.5845540340586065,3.932269662618637,51.02265055299905,3601.153934800008,5516.619928048908,4.975413350531428e-05,41.99893614042946,cpu,fp32,0.1145346462726593,0.08116227443998035,1,0.1145346462726593,0.22164414435683966,0,0.0,3.0,3.912441611289978,0.0007863032389838764,0.028041099104419508,2,0
followup_cpu_rapid_20m,202,19,19001344,19000000,9278,0.5491060927724007,3.895770162343979,49.19392608616317,3782.366114700009,5515.214267338504,4.2458415302881805e-05,44.33061769179802,cpu,fp32,-0.0364995002746582,0.08585890788724038,0,0.0,0.19541377609552646,0,0.0,2.0,3.8852917701005936,0.00021959340801247973,0.014818684422460711,2,0
followup_cpu_rapid_20m,202,20,20000768,20000000,9766,0.5155983522274822,3.915690958499909,50.18373441219391,3963.573474900011,5515.360959383314,4.0000004031391645e-05,46.66229924316657,cpu,fp32,0.01992079615593001,0.05912993550046862,1,0.01992079615593001,0.12092612439209942,0,0.0,2.0,3.896519437432289,0.0007350944400923687,0.027112625105149238,2,0
