run_name,seed,interval_index,tokens_seen,target_checkpoint_tokens,step,train_loss,val_loss,val_ppl,elapsed_seconds,tokens_per_second,learning_rate,epoch_equivalent,device,precision
followup_cpu_rapid_20m_6s,505,0,0,0,0,nan,8.376260876655579,4342.740487970208,0.13024399999994785,0.0,0.0004,0.0,cpu,fp32
followup_cpu_rapid_20m_6s,505,1,1001472,1000000,489,5.541821266305471,3.7304342687129974,41.69721202737677,161.8997399000218,6190.734504229018,0.0003997696,2.336459587334472,cpu,fp32
followup_cpu_rapid_20m_6s,505,2,2000896,2000000,977,3.574975293190753,3.0770401060581207,21.69409505116965,322.58072219998576,6219.927123262454,0.0003975506747393183,4.6681411387030245,cpu,fp32
followup_cpu_rapid_20m_6s,505,3,3000320,3000000,1465,3.101208467158626,2.91398623585701,18.430119135135428,8488.349462499958,122.39190599013777,0.0003902637956963048,6.999822690071578,cpu,fp32
followup_cpu_rapid_20m_6s,505,4,4001792,4000000,1954,2.775902957120312,2.7909716963768005,16.29684769844998,8653.17034969991,6076.123099526005,0.0003783089014084503,9.336282277406049,cpu,fp32
followup_cpu_rapid_20m_6s,505,5,5001216,5000000,2442,2.4904997953381693,2.8150575757026672,16.69413692932576,8818.200294499984,6056.016083691717,0.0003620604997059477,11.667963828774601,cpu,fp32
followup_cpu_rapid_20m_6s,505,6,6000640,6000000,2930,2.260306986842732,2.911174863576889,18.37837797499064,8981.620088999975,6115.68508611763,0.00034194151049566187,13.999645380143155,cpu,fp32
followup_cpu_rapid_20m_6s,505,7,7000064,7000000,3418,2.0410093801004474,2.9144345819950104,18.438384060507794,9145.409637299948,6101.878968306305,0.00031850009676778177,16.331326931511708,cpu,fp32
followup_cpu_rapid_20m_6s,505,8,8001536,8000000,3907,1.8135915440954802,3.068637490272522,21.51257160952795,9310.032838899991,6083.419531793007,0.00029231913107838234,18.667786518846178,cpu,fp32
followup_cpu_rapid_20m_6s,505,9,9000960,9000000,4395,1.6276748532307197,3.2556723058223724,25.937046300846475,10780.505771399941,679.6616094802099,0.0002642187776561557,20.999468070214732,cpu,fp32
followup_cpu_rapid_20m_6s,505,10,10000384,10000000,4883,1.4488579044881902,3.281712293624878,26.62131720770151,10945.101419099956,6071.995304648094,0.0002349136371977041,23.331149621583286,cpu,fp32
followup_cpu_rapid_20m_6s,505,11,11001856,11000000,5372,1.2801499619074395,3.4326604306697845,30.958897284756475,11111.051952900016,6034.762149102761,0.0002051414126966148,25.667609208917757,cpu,fp32
followup_cpu_rapid_20m_6s,505,12,12001280,12000000,5860,1.130620229195376,3.501100480556488,33.151914929407425,11274.67943509994,6107.922621328816,0.0001758347708021654,27.99929076028631,cpu,fp32
followup_cpu_rapid_20m_6s,505,13,13000704,13000000,6348,1.00340132937446,3.533085733652115,34.229427717179995,11437.744615899981,6128.984710877979,0.0001477314569599569,30.33097231165486,cpu,fp32
followup_cpu_rapid_20m_6s,505,14,14000128,14000000,6836,0.8899071095969344,3.6949825286865234,40.2448694510993,11600.866198399919,6126.865523759735,0.0001215971754699891,32.662653863023415,cpu,fp32
followup_cpu_rapid_20m_6s,505,15,15001600,15000000,7325,0.7971568089321347,3.739743232727051,42.087182166495126,12642.89629319997,961.0778085945457,9.809912727589955e-05,34.99911345035789,cpu,fp32
followup_cpu_rapid_20m_6s,505,16,16001024,16000000,7813,0.7262598469883936,3.7233544886112213,41.40304747424757,12807.497472899966,6071.79123394841,7.797342955539365e-05,37.330795001726436,cpu,fp32
followup_cpu_rapid_20m_6s,505,17,17000448,17000000,8301,0.6641926703837197,3.797048270702362,44.56943324006906,12972.084099499974,6072.328114658306,6.171739490431292e-05,39.66247655309499,cpu,fp32
followup_cpu_rapid_20m_6s,505,18,18001920,18000000,8790,0.617056163595437,3.8966204226017,49.2357715136665,13135.565471199923,6125.908961897422,4.975413350531428e-05,41.998936140429464,cpu,fp32
followup_cpu_rapid_20m_6s,505,19,19001344,19000000,9278,0.5772505834637607,3.8709619641304016,47.988527126011924,13297.224026600015,6182.314307625134,4.2458415302881805e-05,44.33061769179802,cpu,fp32
followup_cpu_rapid_20m_6s,505,20,20000768,20000000,9766,0.541841417322027,3.8717654049396515,48.027098559937926,13458.63941860001,6191.627623715271,4.0000004031391645e-05,46.66229924316657,cpu,fp32
