run_name,seed,interval_index,tokens_seen,target_checkpoint_tokens,step,train_loss,val_loss,val_ppl,elapsed_seconds,tokens_per_second,learning_rate,epoch_equivalent,device,precision
followup_cpu_rapid_20m_6s,303,0,0,0,0,nan,8.364189863204956,4290.634328895628,0.1161327000008896,0.0,0.0004,0.0,cpu,fp32
followup_cpu_rapid_20m_6s,303,1,1001472,1000000,489,5.5459745322756,3.6966893672943115,40.3136196040607,165.39164170000004,6059.40956442618,0.0003997696,2.336459587334472,cpu,fp32
followup_cpu_rapid_20m_6s,303,2,2000896,2000000,977,3.565990276634693,3.053859442472458,21.196995341787176,328.87572660000296,6113.280082347527,0.0003975506747393183,4.6681411387030245,cpu,fp32
followup_cpu_rapid_20m_6s,303,3,3000320,3000000,1465,3.0865544670062963,2.8872866928577423,17.944554399925426,493.7941145999939,6060.1125933880385,0.0003902637956963048,6.999822690071578,cpu,fp32
followup_cpu_rapid_20m_6s,303,4,4001792,4000000,1954,2.757418045358911,2.8104389905929565,16.61721141734018,657.6261821999797,6112.795954240201,0.0003783089014084503,9.336282277406049,cpu,fp32
followup_cpu_rapid_20m_6s,303,5,5001216,5000000,2442,2.4703573029121904,2.8091480433940887,16.595773315514016,821.6562029999914,6092.933446728726,0.0003620604997059477,11.667963828774601,cpu,fp32
followup_cpu_rapid_20m_6s,303,6,6000640,6000000,2930,2.236111057219935,2.876127302646637,17.745417306054183,983.5355911999941,6173.880511366939,0.00034194151049566187,13.999645380143155,cpu,fp32
followup_cpu_rapid_20m_6s,303,7,7000064,7000000,3418,2.007043147429091,2.929052770137787,18.70989952479675,1146.002975100011,6151.53624074509,0.00031850009676778177,16.331326931511708,cpu,fp32
followup_cpu_rapid_20m_6s,303,8,8001536,8000000,3907,1.7813720483111946,3.0551662147045135,21.224713093152385,1309.2174068999593,6135.927987222989,0.00029231913107838234,18.667786518846178,cpu,fp32
followup_cpu_rapid_20m_6s,303,9,9000960,9000000,4395,1.5902175738735767,3.2426766455173492,25.60215801816766,2978.434572600003,598.7381513542351,0.0002642187776561557,20.999468070214732,cpu,fp32
followup_cpu_rapid_20m_6s,303,10,10000384,10000000,4883,1.4066341881960875,3.289635121822357,26.833071067384658,3159.9475986000034,5506.073156424581,0.0002349136371977041,23.331149621583286,cpu,fp32
followup_cpu_rapid_20m_6s,303,11,11001856,11000000,5372,1.2377426734914077,3.454313814640045,31.636572679513517,3342.2008583999705,5494.946982562455,0.0002051414126966148,25.667609208917757,cpu,fp32
followup_cpu_rapid_20m_6s,303,12,12001280,12000000,5860,1.0910086228558031,3.5223396122455597,33.8635634629019,3525.1034397999756,5464.242179361455,0.0001758347708021654,27.99929076028631,cpu,fp32
followup_cpu_rapid_20m_6s,303,13,13000704,13000000,6348,0.969070378217663,3.590278148651123,36.24415578760501,3704.622614599997,5567.2270169096155,0.0001477314569599569,30.33097231165486,cpu,fp32
followup_cpu_rapid_20m_6s,303,14,14000128,14000000,6836,0.8610742580847907,3.663629502058029,39.00264647099529,6401.200877399999,370.6267360333331,0.0001215971754699891,32.662653863023415,cpu,fp32
followup_cpu_rapid_20m_6s,303,15,15001600,15000000,7325,0.7720960478445016,3.7898891270160675,44.25149370883456,6566.501438300009,6058.491238912296,9.809912727589955e-05,34.99911345035789,cpu,fp32
followup_cpu_rapid_20m_6s,303,16,16001024,16000000,7813,0.6959586600605093,3.762716829776764,43.065268189656855,6731.204688699974,6068.028393932718,7.797342955539365e-05,37.330795001726436,cpu,fp32
followup_cpu_rapid_20m_6s,303,17,17000448,17000000,8301,0.6347660162623544,3.8666044175624847,47.77986983144247,6895.011613699957,6101.231678697993,6.171739490431292e-05,39.66247655309499,cpu,fp32
followup_cpu_rapid_20m_6s,303,18,18001920,18000000,8790,0.5888689651871996,3.8818341493606567,48.513113816324676,7059.341422799975,6094.280797164822,4.975413350531428e-05,41.998936140429464,cpu,fp32
followup_cpu_rapid_20m_6s,303,19,19001344,19000000,9278,0.5499201479032025,3.851424753665924,47.06006448950145,7223.167969200003,6100.500938105747,4.2458415302881805e-05,44.33061769179802,cpu,fp32
followup_cpu_rapid_20m_6s,303,20,20000768,20000000,9766,0.5172871888279305,3.930328607559204,50.923708835723104,255575.9585739,4.024210871826967,4.0000004031391645e-05,46.66229924316657,cpu,fp32
